TimeDetected,Imei,WindowStart,WindowEnd,ErrorCode
2019-06-21T12:56:48.602Z,863833026544494,2019-06-21T09:32:54.000Z,2019-06-21T09:32:54.000Z,5
2019-06-21T12:56:48.602Z,863833027947613,2019-06-21T10:18:17.000Z,2019-06-21T10:18:17.000Z,5
2019-06-21T12:56:48.602Z,863833026544494,2019-06-21T09:29:43.000Z,2019-06-21T09:29:43.000Z,5
2019-06-21T12:56:48.602Z,863833023576689,2019-06-21T10:07:09.000Z,2019-06-21T10:07:09.000Z,5
2019-06-21T12:56:48.602Z,353322080429229,2019-06-21T09:37:52.000Z,2019-06-21T09:37:52.000Z,5
2019-06-21T12:56:48.602Z,863833023797236,2019-06-21T10:10:49.000Z,2019-06-21T10:10:49.000Z,5
2019-06-21T12:56:48.602Z,863833021032370,2019-06-21T07:48:25.000Z,2019-06-21T07:48:25.000Z,5
2019-06-21T12:56:48.602Z,863833022171276,2019-06-21T10:18:51.000Z,2019-06-21T10:18:51.000Z,5
2019-06-21T12:56:48.602Z,863833026544494,2019-06-21T09:31:54.000Z,2019-06-21T09:31:54.000Z,5
2019-06-21T12:56:48.602Z,863833021182688,2019-06-21T07:09:26.000Z,2019-06-21T07:09:26.000Z,5
2019-06-21T12:56:48.602Z,863833021456157,2019-06-21T10:06:01.000Z,2019-06-21T10:06:01.000Z,5
2019-06-21T12:56:48.602Z,863833026544494,2019-06-21T09:29:58.000Z,2019-06-21T09:29:58.000Z,5
2019-06-21T12:56:48.602Z,863833025583352,2019-05-18T17:18:54.000Z,2019-05-18T17:18:54.000Z,5
2019-06-21T12:56:48.602Z,863833025581331,2019-06-21T10:04:48.000Z,2019-06-21T10:04:48.000Z,5
2019-06-21T12:56:48.602Z,863833023488968,2019-06-21T07:24:15.000Z,2019-06-21T07:24:15.000Z,5
2019-06-21T12:56:48.602Z,863833023665391,2019-06-21T10:18:01.000Z,2019-06-21T10:18:01.000Z,5
2019-06-21T12:56:48.602Z,863833027947613,2019-06-21T10:17:40.000Z,2019-06-21T10:17:40.000Z,5
2019-06-21T12:56:48.602Z,863833024136525,2019-06-21T10:01:15.000Z,2019-06-21T10:01:15.000Z,5
2019-06-21T12:56:48.602Z,863833021032370,2019-06-21T07:42:49.000Z,2019-06-21T07:42:49.000Z,5
2019-06-21T12:56:48.602Z,863833026544494,2019-06-21T09:30:54.000Z,2019-06-21T09:30:54.000Z,5
2019-06-21T12:56:48.602Z,863833021454228,2019-06-21T10:18:49.000Z,2019-06-21T10:18:49.000Z,5
2019-06-21T12:56:48.602Z,863833025614629,2019-06-21T10:04:42.000Z,2019-06-21T10:04:42.000Z,5
2019-06-21T12:56:51.554Z,863833023929367,2019-06-21T15:29:30.000Z,2019-06-21T15:29:30.000Z,4
2019-06-21T12:56:52.201Z,354725064525300,2019-06-21T09:57:45.000Z,2019-06-21T09:57:45.000Z,5
2019-06-21T12:56:52.201Z,353322083378050,2019-06-21T09:57:10.000Z,2019-06-21T09:57:10.000Z,5
2019-06-21T12:56:52.201Z,863833025583352,2019-05-21T18:16:43.000Z,2019-05-21T18:16:43.000Z,5
2019-06-21T12:56:52.201Z,863833025583352,2019-05-20T06:18:20.000Z,2019-05-20T06:18:20.000Z,5
2019-06-21T12:56:52.201Z,353322081204845,2019-06-21T10:23:15.000Z,2019-06-21T10:23:15.000Z,5
2019-06-21T12:56:52.201Z,353322080463574,2019-06-21T09:55:10.000Z,2019-06-21T09:55:10.000Z,5
2019-06-21T12:56:52.201Z,352431061305158,2019-06-21T10:21:02.000Z,2019-06-21T10:21:02.000Z,5
2019-06-21T12:56:52.201Z,351631044005822,2019-06-21T09:51:38.000Z,2019-06-21T09:51:38.000Z,5
2019-06-21T12:56:52.201Z,863833024238479,2019-06-21T09:42:08.000Z,2019-06-21T09:42:08.000Z,5
2019-06-21T12:56:52.201Z,354725064558129,2019-06-21T10:05:22.000Z,2019-06-21T10:05:22.000Z,5
2019-06-21T12:56:52.201Z,863833022296347,2019-06-21T10:08:38.000Z,2019-06-21T10:08:38.000Z,5
2019-06-21T12:56:52.201Z,863833023550056,2019-06-21T10:23:05.000Z,2019-06-21T10:23:05.000Z,5
2019-06-21T12:56:52.201Z,863833022228555,2019-06-21T09:57:45.000Z,2019-06-21T09:57:45.000Z,5
2019-06-21T12:56:52.201Z,863833022604821,2019-06-21T09:02:07.000Z,2019-06-21T09:02:07.000Z,5
2019-06-21T12:56:52.201Z,863833021454863,2019-06-21T10:18:28.000Z,2019-06-21T10:18:28.000Z,5
2019-06-21T12:56:52.201Z,863833021301221,2019-06-21T10:13:35.000Z,2019-06-21T10:13:35.000Z,5
2019-06-21T12:56:52.201Z,354725064569753,2019-06-21T10:03:57.000Z,2019-06-21T10:03:57.000Z,5
2019-06-21T12:56:52.201Z,863833021032370,2019-06-21T07:53:06.000Z,2019-06-21T07:53:06.000Z,5
2019-06-21T12:56:52.201Z,863833024199440,2019-06-13T05:52:13.000Z,2019-06-13T05:52:13.000Z,5
2019-06-21T12:56:56.053Z,863833025583352,2019-05-20T18:51:56.000Z,2019-05-20T18:51:56.000Z,5
2019-06-21T12:56:56.053Z,863833025579780,2019-06-21T10:01:24.000Z,2019-06-21T10:01:24.000Z,5
2019-06-21T12:56:56.053Z,353322086561850,2019-06-21T10:27:06.000Z,2019-06-21T10:27:06.000Z,5
2019-06-21T12:56:56.053Z,863833022163521,2019-06-21T10:15:17.000Z,2019-06-21T10:15:17.000Z,5
2019-06-21T12:56:56.053Z,863833025644394,2019-06-21T10:25:49.000Z,2019-06-21T10:25:49.000Z,5
2019-06-21T12:56:56.053Z,353322086561850,2019-06-21T10:11:49.000Z,2019-06-21T10:11:49.000Z,5
2019-06-21T12:56:56.053Z,863833024127482,2019-06-21T10:23:38.000Z,2019-06-21T10:23:38.000Z,5
2019-06-21T12:56:56.053Z,863833026544494,2019-06-21T09:45:54.000Z,2019-06-21T09:45:54.000Z,5
2019-06-21T12:56:56.053Z,863833023489883,2019-06-21T10:03:19.000Z,2019-06-21T10:03:19.000Z,5
2019-06-21T12:56:56.053Z,353322081697279,2019-06-21T10:03:31.000Z,2019-06-21T10:03:31.000Z,5
2019-06-21T12:56:56.053Z,351631043963542,2019-06-21T10:04:16.000Z,2019-06-21T10:04:16.000Z,5
2019-06-21T12:56:56.053Z,353322080388813,2019-06-21T09:37:58.000Z,2019-06-21T09:37:58.000Z,5
2019-06-21T12:56:56.053Z,863833025583311,2019-06-21T10:21:26.000Z,2019-06-21T10:21:26.000Z,5
2019-06-21T12:56:56.053Z,863833021457411,2019-06-21T09:54:50.000Z,2019-06-21T09:54:50.000Z,5
2019-06-21T12:56:56.053Z,863833023662349,2019-06-21T10:26:24.000Z,2019-06-21T10:26:24.000Z,5
2019-06-21T12:56:56.053Z,353322080473102,2019-06-21T09:37:32.000Z,2019-06-21T09:37:32.000Z,5
2019-06-21T12:56:56.053Z,863833023679038,2019-06-21T09:55:12.000Z,2019-06-21T09:55:12.000Z,5
2019-06-21T12:56:56.053Z,863833021032370,2019-06-21T07:47:33.000Z,2019-06-21T07:47:33.000Z,5
2019-06-21T12:56:56.053Z,863833025597857,2019-06-21T10:09:11.000Z,2019-06-21T10:09:11.000Z,5
2019-06-21T12:56:56.053Z,863833026544494,2019-06-21T09:43:27.000Z,2019-06-21T09:43:27.000Z,5
2019-06-21T12:56:56.053Z,353322081204845,2019-06-21T10:03:43.000Z,2019-06-21T10:03:43.000Z,5
2019-06-21T12:56:56.053Z,863833021032370,2019-06-21T07:47:46.000Z,2019-06-21T07:47:46.000Z,5
2019-06-21T12:56:56.053Z,863833021454863,2019-06-21T10:22:09.000Z,2019-06-21T10:22:09.000Z,5
2019-06-21T12:56:56.053Z,863833024140253,2019-06-21T10:00:53.000Z,2019-06-21T10:00:53.000Z,5
2019-06-21T12:56:56.053Z,863833022604672,2019-06-21T10:02:45.000Z,2019-06-21T10:02:45.000Z,5
2019-06-21T12:56:56.053Z,863833026726794,2019-06-21T10:07:46.000Z,2019-06-21T10:07:46.000Z,5
2019-06-21T12:56:56.053Z,863833022604821,2019-06-21T09:42:23.000Z,2019-06-21T09:42:23.000Z,5
2019-06-21T12:56:56.053Z,863833026544494,2019-06-21T09:45:27.000Z,2019-06-21T09:45:27.000Z,5
2019-06-21T12:56:56.053Z,863833026544494,2019-06-21T09:45:49.000Z,2019-06-21T09:45:49.000Z,5
2019-06-21T12:56:56.053Z,863833022296347,2019-06-20T11:01:39.000Z,2019-06-20T11:01:39.000Z,5
2019-06-21T12:56:56.053Z,863833023607161,2019-06-21T10:18:29.000Z,2019-06-21T10:18:29.000Z,5
2019-06-21T12:56:56.053Z,863833023444953,2019-06-21T09:55:31.000Z,2019-06-21T09:55:31.000Z,5
2019-06-21T12:56:56.053Z,863833023452667,2019-06-21T10:13:03.000Z,2019-06-21T10:13:03.000Z,5
2019-06-21T12:56:56.053Z,863833024124448,2019-06-21T10:04:31.000Z,2019-06-21T10:04:31.000Z,5
2019-06-21T12:56:56.053Z,353322081481120,2019-06-21T10:06:56.000Z,2019-06-21T10:06:56.000Z,5
2019-06-21T12:56:56.053Z,863833021032370,2019-06-21T07:50:43.000Z,2019-06-21T07:50:43.000Z,5
2019-06-21T12:56:56.053Z,863833022068522,2019-06-21T09:50:01.000Z,2019-06-21T09:50:01.000Z,5
2019-06-21T12:56:56.053Z,863833026544494,2019-06-21T09:44:27.000Z,2019-06-21T09:44:27.000Z,5
2019-06-21T12:56:56.053Z,863833023488968,2019-06-21T06:51:22.000Z,2019-06-21T06:51:22.000Z,5
2019-06-21T12:56:56.053Z,353322082468746,2019-06-21T10:14:16.000Z,2019-06-21T10:14:16.000Z,5
2019-06-21T12:56:56.053Z,863833023088438,2019-06-21T10:19:46.000Z,2019-06-21T10:19:46.000Z,5
2019-06-21T12:56:56.053Z,863833023383532,2019-06-21T09:49:43.000Z,2019-06-21T09:49:43.000Z,5
2019-06-21T12:56:56.053Z,863833023553647,2019-06-21T10:25:32.000Z,2019-06-21T10:25:32.000Z,5
2019-06-21T12:56:59.882Z,863833023725260,2019-06-21T10:27:40.000Z,2019-06-21T10:27:40.000Z,5
2019-06-21T12:56:59.882Z,863833024199440,2019-06-13T05:56:39.000Z,2019-06-13T05:56:39.000Z,5
2019-06-21T12:56:59.882Z,863833025381989,2019-06-21T09:39:47.000Z,2019-06-21T09:39:47.000Z,5
2019-06-21T12:56:59.882Z,863833025581331,2019-06-21T10:21:30.000Z,2019-06-21T10:21:30.000Z,5
2019-06-21T12:56:59.882Z,863833027958024,2019-06-21T10:20:58.000Z,2019-06-21T10:20:58.000Z,5
2019-06-21T12:56:59.882Z,863833023678188,2019-06-21T09:55:04.000Z,2019-06-21T09:55:04.000Z,5
2019-06-21T12:56:59.882Z,353322080473102,2019-06-21T09:57:33.000Z,2019-06-21T09:57:33.000Z,5
2019-06-21T12:56:59.882Z,354725062267715,2019-06-21T09:49:40.000Z,2019-06-21T09:49:40.000Z,5
2019-06-21T12:56:59.882Z,353322081204845,2019-06-21T10:06:23.000Z,2019-06-21T10:06:23.000Z,5
2019-06-21T12:56:59.882Z,863833024321010,2019-06-21T10:02:35.000Z,2019-06-21T10:02:35.000Z,5
2019-06-21T12:56:59.882Z,863833024146797,2019-06-21T10:11:55.000Z,2019-06-21T10:11:55.000Z,5
2019-06-21T12:56:59.882Z,863833021032370,2019-06-21T07:47:03.000Z,2019-06-21T07:47:03.000Z,5
2019-06-21T12:56:59.882Z,863833026637710,2019-06-21T09:48:11.000Z,2019-06-21T09:48:11.000Z,5
2019-06-21T12:56:59.882Z,863833024410748,2019-06-21T10:08:01.000Z,2019-06-21T10:08:01.000Z,5
2019-06-21T12:56:59.882Z,863833025583352,2019-05-19T08:30:55.000Z,2019-05-19T08:30:55.000Z,5
2019-06-21T12:56:59.882Z,863833023488968,2019-06-21T10:10:41.000Z,2019-06-21T10:10:41.000Z,5
2019-06-21T12:56:59.882Z,354725064520962,2019-06-21T10:19:50.000Z,2019-06-21T10:19:50.000Z,5
2019-06-21T12:56:59.882Z,863833022164610,2019-06-21T10:13:21.000Z,2019-06-21T10:13:21.000Z,5
2019-06-21T12:56:59.882Z,863833025583352,2019-05-18T10:04:09.000Z,2019-05-18T10:04:09.000Z,5
2019-06-21T12:56:59.882Z,863833022222392,2019-06-21T08:16:27.000Z,2019-06-21T08:16:27.000Z,5
2019-06-21T12:56:59.882Z,863833026687129,2019-06-21T10:08:58.000Z,2019-06-21T10:08:58.000Z,5
2019-06-21T12:56:59.882Z,863833022604821,2019-06-21T10:07:44.000Z,2019-06-21T10:07:44.000Z,5
2019-06-21T12:56:59.882Z,863833023488968,2019-06-21T09:42:18.000Z,2019-06-21T09:42:18.000Z,5
2019-06-21T12:57:05.278Z,863833021352927,2019-06-21T09:58:08.000Z,2019-06-21T09:58:08.000Z,5
2019-06-21T12:57:05.278Z,863833024146797,2019-06-21T10:04:51.000Z,2019-06-21T10:04:51.000Z,5
2019-06-21T12:57:05.278Z,863833021032370,2019-06-21T07:46:59.000Z,2019-06-21T07:46:59.000Z,5
2019-06-21T12:57:05.278Z,353322083378050,2019-06-21T10:01:39.000Z,2019-06-21T10:01:39.000Z,5
2019-06-21T12:57:05.278Z,863833024181380,2019-06-21T10:18:17.000Z,2019-06-21T10:18:17.000Z,5
2019-06-21T12:57:05.278Z,353322081204845,2019-06-21T10:13:09.000Z,2019-06-21T10:13:09.000Z,5
2019-06-21T12:57:05.278Z,863833023662349,2019-06-21T10:27:43.000Z,2019-06-21T10:27:43.000Z,5
2019-06-21T12:57:05.278Z,863833022091441,2019-06-21T10:15:29.000Z,2019-06-21T10:15:29.000Z,5
2019-06-21T12:57:05.278Z,863833022214019,2019-06-21T09:43:58.000Z,2019-06-21T09:43:58.000Z,5
2019-06-21T12:57:05.278Z,863833022097521,2019-06-21T10:19:50.000Z,2019-06-21T10:19:50.000Z,5
2019-06-21T12:57:05.278Z,863833023665391,2019-06-21T09:58:41.000Z,2019-06-21T09:58:41.000Z,5
2019-06-21T12:57:05.278Z,863833026687129,2019-06-21T10:26:55.000Z,2019-06-21T10:26:55.000Z,5
2019-06-21T12:57:05.278Z,353322081204845,2019-06-21T09:43:50.000Z,2019-06-21T09:43:50.000Z,5
2019-06-21T12:57:05.278Z,863833023569569,2019-06-21T10:07:27.000Z,2019-06-21T10:07:27.000Z,5
2019-06-21T12:57:05.278Z,353322080390215,2019-06-21T10:06:42.000Z,2019-06-21T10:06:42.000Z,5
2019-06-21T12:57:05.278Z,863833021454863,2019-06-21T10:16:26.000Z,2019-06-21T10:16:26.000Z,5
2019-06-21T12:57:05.278Z,863833024432916,2019-06-21T09:58:42.000Z,2019-06-21T09:58:42.000Z,5
2019-06-21T12:57:05.278Z,863833024121006,2019-06-21T10:16:28.000Z,2019-06-21T10:16:28.000Z,5
2019-06-21T12:57:05.278Z,863833022505895,2019-06-21T10:02:00.000Z,2019-06-21T10:02:00.000Z,5
2019-06-21T12:57:05.278Z,863833025583352,2019-05-18T18:12:20.000Z,2019-05-18T18:12:20.000Z,5
2019-06-21T12:57:05.278Z,863833022604821,2019-06-21T09:31:20.000Z,2019-06-21T09:31:20.000Z,5
2019-06-21T12:57:05.278Z,863833020466090,2019-06-21T10:27:23.000Z,2019-06-21T10:27:23.000Z,5
2019-06-21T12:57:05.278Z,863833024410748,2019-06-21T10:13:44.000Z,2019-06-21T10:13:44.000Z,5
2019-06-21T12:57:05.278Z,863833027958024,2019-06-21T10:26:59.000Z,2019-06-21T10:26:59.000Z,5
2019-06-21T12:57:05.278Z,863833024403743,2019-06-21T10:04:41.000Z,2019-06-21T10:04:41.000Z,5
2019-06-21T12:57:05.278Z,863833025642901,2019-06-21T10:25:57.000Z,2019-06-21T10:25:57.000Z,5
2019-06-21T12:57:05.278Z,863833026130880,2019-06-21T10:00:18.000Z,2019-06-21T10:00:18.000Z,5
2019-06-21T12:57:05.278Z,863833021032370,2019-06-21T07:43:20.000Z,2019-06-21T07:43:20.000Z,5
2019-06-21T12:57:05.278Z,863833023452675,2019-06-21T09:08:52.000Z,2019-06-21T09:08:52.000Z,5
2019-06-21T12:57:05.278Z,863833021032370,2019-06-21T07:46:06.000Z,2019-06-21T07:46:06.000Z,5
2019-06-21T12:57:09.069Z,863833022228555,2019-06-21T10:15:02.000Z,2019-06-21T10:15:02.000Z,5
2019-06-21T12:57:09.069Z,354725062557131,2019-06-21T10:04:09.000Z,2019-06-21T10:04:09.000Z,5
2019-06-21T12:57:09.069Z,354725062264415,2019-06-21T10:03:49.000Z,2019-06-21T10:03:49.000Z,5
2019-06-21T12:57:09.069Z,863833025583352,2019-05-21T06:58:05.000Z,2019-05-21T06:58:05.000Z,5
2019-06-21T12:57:09.069Z,863833025583352,2019-05-22T06:13:05.000Z,2019-05-22T06:13:05.000Z,5
2019-06-21T12:57:09.069Z,863833025319468,2019-06-21T10:25:40.000Z,2019-06-21T10:25:40.000Z,5
2019-06-21T12:57:09.069Z,354725067117014,2019-06-21T09:38:06.000Z,2019-06-21T09:38:06.000Z,5
2019-06-21T12:57:09.069Z,863833025638644,2019-06-21T10:16:04.000Z,2019-06-21T10:16:04.000Z,5
2019-06-21T12:57:09.069Z,863833021456157,2019-06-21T09:28:49.000Z,2019-06-21T09:28:49.000Z,5
2019-06-21T12:57:09.069Z,353322081667397,2019-06-21T10:22:56.000Z,2019-06-21T10:22:56.000Z,5
2019-06-21T12:57:09.069Z,863833023488968,2019-06-21T10:07:47.000Z,2019-06-21T10:07:47.000Z,5
2019-06-21T12:57:09.069Z,863833021032370,2019-06-21T07:48:18.000Z,2019-06-21T07:48:18.000Z,5
2019-06-21T12:57:09.069Z,863833022552509,2019-06-21T09:36:44.000Z,2019-06-21T09:36:44.000Z,5
2019-06-21T12:57:09.069Z,863833022228555,2019-06-21T10:15:27.000Z,2019-06-21T10:15:27.000Z,5
2019-06-21T12:57:12.247Z,863833023658644,2019-06-21T09:37:43.000Z,2019-06-21T09:37:43.000Z,5
2019-06-21T12:57:12.247Z,863833024426769,2019-06-21T10:28:22.000Z,2019-06-21T10:28:22.000Z,5
2019-06-21T12:57:12.247Z,863833024260028,2019-06-21T10:22:36.000Z,2019-06-21T10:22:36.000Z,5
2019-06-21T12:57:12.247Z,863833022164610,2019-06-21T10:23:33.000Z,2019-06-21T10:23:33.000Z,5
2019-06-21T12:57:12.247Z,354725064567500,2019-06-21T10:27:24.000Z,2019-06-21T10:27:24.000Z,5
2019-06-21T12:57:12.247Z,863833026687129,2019-06-21T10:04:35.000Z,2019-06-21T10:04:35.000Z,5
2019-06-21T12:57:12.247Z,863833024182842,2019-06-21T10:07:07.000Z,2019-06-21T10:07:07.000Z,5
2019-06-21T12:57:12.247Z,863833022604821,2019-06-21T09:02:41.000Z,2019-06-21T09:02:41.000Z,5
2019-06-21T12:57:12.247Z,863833025583352,2019-05-17T16:59:23.000Z,2019-05-17T16:59:23.000Z,5
2019-06-21T12:57:15.872Z,354725063018125,2019-06-21T10:04:42.000Z,2019-06-21T10:04:42.000Z,5
2019-06-21T12:57:15.872Z,863833024410748,2019-06-21T10:03:57.000Z,2019-06-21T10:03:57.000Z,5
2019-06-21T12:57:15.872Z,863833021032370,2019-06-21T07:46:39.000Z,2019-06-21T07:46:39.000Z,5
2019-06-21T12:57:15.872Z,863833020968335,2019-06-21T10:27:10.000Z,2019-06-21T10:27:10.000Z,5
2019-06-21T12:57:15.872Z,863833021032370,2019-06-21T07:43:22.000Z,2019-06-21T07:43:22.000Z,5
2019-06-21T12:57:15.872Z,863833022296347,2019-06-20T11:18:24.000Z,2019-06-20T11:18:24.000Z,5
2019-06-21T12:57:15.872Z,863833021456579,2019-06-21T08:27:00.000Z,2019-06-21T08:27:00.000Z,5
2019-06-21T12:57:15.872Z,863833024129579,2019-06-21T10:15:30.000Z,2019-06-21T10:15:30.000Z,5
2019-06-21T12:57:15.872Z,354725064520962,2019-06-21T09:44:04.000Z,2019-06-21T09:44:04.000Z,5
2019-06-21T12:57:15.872Z,353322082466062,2019-06-21T10:02:12.000Z,2019-06-21T10:02:12.000Z,5
2019-06-21T12:57:15.872Z,863833022564447,2019-06-21T09:38:12.000Z,2019-06-21T09:38:12.000Z,5
2019-06-21T12:57:15.872Z,863833024133803,2019-06-21T10:22:22.000Z,2019-06-21T10:22:22.000Z,5
2019-06-21T12:57:15.872Z,863833022604821,2019-06-21T10:03:29.000Z,2019-06-21T10:03:29.000Z,5
2019-06-21T12:57:15.872Z,354725064569753,2019-06-21T10:24:50.000Z,2019-06-21T10:24:50.000Z,5
2019-06-21T12:57:15.872Z,863833024238479,2019-06-21T10:12:55.000Z,2019-06-21T10:12:55.000Z,5
2019-06-21T12:57:19.312Z,353322081204845,2019-06-21T10:09:08.000Z,2019-06-21T10:09:08.000Z,5
2019-06-21T12:57:19.312Z,351631044005822,2019-06-21T10:11:01.000Z,2019-06-21T10:11:01.000Z,5
2019-06-21T12:57:19.312Z,863833021362975,2019-06-21T09:55:46.000Z,2019-06-21T09:55:46.000Z,5
2019-06-21T12:57:19.312Z,353322080428288,2019-06-21T10:10:31.000Z,2019-06-21T10:10:31.000Z,5
2019-06-21T12:57:19.312Z,863833024199440,2019-06-13T05:52:53.000Z,2019-06-13T05:52:53.000Z,5
2019-06-21T12:57:19.312Z,863833023554025,2019-06-21T10:21:43.000Z,2019-06-21T10:21:43.000Z,5
2019-06-21T12:57:19.312Z,863833025583352,2019-05-20T07:41:55.000Z,2019-05-20T07:41:55.000Z,5
2019-06-21T12:57:19.312Z,863833024248486,2019-06-21T10:02:58.000Z,2019-06-21T10:02:58.000Z,5
2019-06-21T12:57:19.312Z,863833021032370,2019-06-21T07:37:23.000Z,2019-06-21T07:37:23.000Z,5
2019-06-21T12:57:19.312Z,863833024209678,2019-06-21T09:43:57.000Z,2019-06-21T09:43:57.000Z,5
2019-06-21T12:57:19.312Z,863833023732522,2019-06-21T09:50:40.000Z,2019-06-21T09:50:40.000Z,5
2019-06-21T12:57:19.312Z,354725062857234,2019-06-21T09:31:19.000Z,2019-06-21T09:31:19.000Z,5
2019-06-21T12:57:19.312Z,863833023797236,2019-06-21T09:48:07.000Z,2019-06-21T09:48:07.000Z,5
2019-06-21T12:57:19.312Z,863833023575913,2019-06-21T09:56:19.000Z,2019-06-21T09:56:19.000Z,5
2019-06-21T12:57:19.312Z,863833021456157,2019-06-21T09:24:02.000Z,2019-06-21T09:24:02.000Z,5
2019-06-21T12:57:22.109Z,863833024426769,2019-06-21T10:14:34.000Z,2019-06-21T10:14:34.000Z,5
2019-06-21T12:57:22.109Z,863833022604821,2019-06-21T09:01:43.000Z,2019-06-21T09:01:43.000Z,5
2019-06-21T12:57:22.109Z,863833021362975,2019-06-21T10:02:46.000Z,2019-06-21T10:02:46.000Z,5
2019-06-21T12:57:22.109Z,863833024199440,2019-06-13T05:06:39.000Z,2019-06-13T05:06:39.000Z,5
2019-06-21T12:57:22.109Z,863833023678659,2019-06-21T10:26:52.000Z,2019-06-21T10:26:52.000Z,5
2019-06-21T12:57:22.109Z,863833023662349,2019-06-21T10:08:53.000Z,2019-06-21T10:08:53.000Z,5
2019-06-21T12:57:22.109Z,354725062267715,2019-06-21T10:03:08.000Z,2019-06-21T10:03:08.000Z,5
2019-06-21T12:57:22.109Z,863833027947613,2019-06-21T10:03:19.000Z,2019-06-21T10:03:19.000Z,5
2019-06-21T12:57:22.109Z,863833025617762,2019-06-21T10:21:44.000Z,2019-06-21T10:21:44.000Z,5
2019-06-21T12:57:22.109Z,863833023981822,2019-06-21T10:07:33.000Z,2019-06-21T10:07:33.000Z,5
2019-06-21T12:57:22.109Z,863833025616061,2019-06-21T10:18:56.000Z,2019-06-21T10:18:56.000Z,5
2019-06-21T12:57:25.744Z,863833022296347,2019-06-20T11:22:01.000Z,2019-06-20T11:22:01.000Z,5
2019-06-21T12:57:25.744Z,863833025642901,2019-06-21T10:12:44.000Z,2019-06-21T10:12:44.000Z,5
2019-06-21T12:57:25.744Z,353322080428288,2019-06-21T10:16:03.000Z,2019-06-21T10:16:03.000Z,5
2019-06-21T12:57:25.744Z,863833025612391,2019-06-21T10:19:05.000Z,2019-06-21T10:19:05.000Z,5
2019-06-21T12:57:25.744Z,863833022250682,2019-06-21T09:38:14.000Z,2019-06-21T09:38:14.000Z,5
2019-06-21T12:57:25.744Z,863833021032370,2019-06-21T07:45:54.000Z,2019-06-21T07:45:54.000Z,5
2019-06-21T12:57:25.744Z,863833022157234,2019-06-21T10:10:14.000Z,2019-06-21T10:10:14.000Z,5
2019-06-21T12:57:29.291Z,863833023725328,2019-06-21T09:38:12.000Z,2019-06-21T09:38:12.000Z,5
2019-06-21T12:57:29.291Z,863833024140386,2019-06-21T10:03:01.000Z,2019-06-21T10:03:01.000Z,5
2019-06-21T12:57:29.291Z,863833021296090,2019-06-21T09:50:16.000Z,2019-06-21T09:50:16.000Z,5
2019-06-21T12:57:29.291Z,863833022511034,2019-06-21T10:19:00.000Z,2019-06-21T10:19:00.000Z,5
2019-06-21T12:57:29.291Z,353322080428288,2019-06-21T10:08:31.000Z,2019-06-21T10:08:31.000Z,5
2019-06-21T12:57:29.291Z,863833021457395,2019-06-21T10:16:12.000Z,2019-06-21T10:16:12.000Z,5
2019-06-21T12:57:29.291Z,863833021032370,2019-06-21T07:47:39.000Z,2019-06-21T07:47:39.000Z,5
2019-06-21T12:57:29.291Z,863833021032370,2019-06-21T07:47:10.000Z,2019-06-21T07:47:10.000Z,5
2019-06-21T12:57:29.291Z,354725064539442,2019-06-21T10:06:20.000Z,2019-06-21T10:06:20.000Z,5
2019-06-21T12:57:29.291Z,863833021315163,2019-06-21T10:06:19.000Z,2019-06-21T10:06:19.000Z,5
2019-06-21T12:57:29.291Z,863833022163521,2019-06-21T10:18:46.000Z,2019-06-21T10:18:46.000Z,5
2019-06-21T12:57:29.291Z,863833021032370,2019-06-21T07:47:44.000Z,2019-06-21T07:47:44.000Z,5
2019-06-21T12:57:29.291Z,863833024406555,2019-06-21T10:21:14.000Z,2019-06-21T10:21:14.000Z,5
2019-06-21T12:57:29.291Z,863833023376510,2019-06-21T10:15:32.000Z,2019-06-21T10:15:32.000Z,5
2019-06-21T12:57:29.291Z,863833024245557,2019-06-21T10:22:11.000Z,2019-06-21T10:22:11.000Z,5
2019-06-21T12:57:29.291Z,354725062981315,2019-06-21T10:22:13.000Z,2019-06-21T10:22:13.000Z,5
2019-06-21T12:57:32.931Z,863833023489883,2019-06-21T10:09:29.000Z,2019-06-21T10:09:29.000Z,5
2019-06-21T12:57:32.931Z,863833025583352,2019-05-19T12:35:56.000Z,2019-05-19T12:35:56.000Z,5
2019-06-21T12:57:32.931Z,863833024209678,2019-06-21T10:23:29.000Z,2019-06-21T10:23:29.000Z,5
2019-06-21T12:57:32.931Z,863833024133803,2019-06-21T09:37:51.000Z,2019-06-21T09:37:51.000Z,5
2019-06-21T12:57:32.931Z,863833021331418,2019-06-21T10:26:45.000Z,2019-06-21T10:26:45.000Z,5
2019-06-21T12:57:32.931Z,863833020466090,2019-06-21T09:56:27.000Z,2019-06-21T09:56:27.000Z,5
2019-06-21T12:57:32.931Z,863833024124448,2019-06-21T10:06:28.000Z,2019-06-21T10:06:28.000Z,5
2019-06-21T12:57:32.931Z,863833022505879,2019-06-21T10:19:18.000Z,2019-06-21T10:19:18.000Z,5
2019-06-21T12:57:32.931Z,863833022505895,2019-06-21T10:24:01.000Z,2019-06-21T10:24:01.000Z,5
2019-06-21T12:57:32.931Z,863833022068522,2019-06-21T09:55:21.000Z,2019-06-21T09:55:21.000Z,5
2019-06-21T12:57:32.931Z,353322081481120,2019-06-21T10:05:10.000Z,2019-06-21T10:05:10.000Z,5
